16 1000 8037
10 730 -3.865997e+01 -3.960999e+01
12 730 6.859003e+01 -1.014400e+02
13 730 4.230699e+02 -3.576800e+02
15 730 3.053003e+01 -7.390002e+01
0 731 1.433300e+02 3.609003e+01
1 731 3.099000e+02 2.289001e+01
7 731 5.244000e+01 1.737700e+02
13 731 4.958500e+02 -1.784500e+02
15 731 1.538101e+02 2.060200e+02
0 732 1.433300e+02 3.609003e+01
1 732 3.099000e+02 2.289001e+01
7 732 5.244000e+01 1.737700e+02
10 732 6.789001e+01 1.974100e+02
13 732 4.958500e+02 -1.784500e+02
15 732 1.538101e+02 2.060200e+02
0 733 5.743900e+02 1.006100e+02
1 733 8.342800e+02 -5.620001e+01
2 733 4.823199e+02 6.721997e+01
3 733 3.496899e+02 -2.460800e+02
6 733 3.950700e+02 2.377900e+02
8 733 4.567300e+02 2.734000e+01
9 733 2.772700e+02 1.535200e+02
10 733 5.644800e+02 3.195100e+02
13 733 7.815601e+02 -1.119100e+02
0 734 5.743900e+02 1.006100e+02
1 734 8.342800e+02 -5.620001e+01
2 734 4.823199e+02 6.721997e+01
8 734 4.567300e+02 2.734000e+01
10 734 5.644800e+02 3.195100e+02
13 734 7.815601e+02 -1.119100e+02
0 735 -4.454700e+02 4.019700e+02
1 735 -9.166998e+01 5.206500e+02
7 735 -6.646700e+02 4.164500e+02
10 735 -6.753400e+02 5.801900e+02
12 735 -7.974200e+02 3.229000e+02
0 736 -2.699800e+02 4.510200e+02
1 736 9.040997e+01 5.266300e+02
2 736 -5.509500e+02 2.013700e+02
5 736 1.368800e+02 -2.016000e+02
7 736 -4.897000e+02 4.884700e+02
11 736 -9.189001e+01 -3.102300e+02
12 736 -5.969100e+02 4.113700e+02
14 736 5.160999e+01 -2.924500e+02
0 737 1.374800e+02 -1.700400e+02
1 737 2.403700e+02 -1.786100e+02
2 737 3.597300e+02 -1.100400e+02
8 737 3.210400e+02 -1.413900e+02
15 737 1.738000e+02 -7.496002e+01
0 738 -2.369300e+02 4.013000e+02
1 738 1.112900e+02 4.698100e+02
2 738 -5.145200e+02 1.406600e+02
7 738 -4.491900e+02 4.397200e+02
12 738 -5.502100e+02 3.556800e+02
0 739 -1.333700e+02 3.475700e+02
1 739 2.024600e+02 3.900900e+02
2 739 -4.080500e+02 7.475000e+01
5 739 2.642500e+02 -3.154100e+02
7 739 -3.379700e+02 3.953300e+02
8 739 -2.550500e+02 5.023999e+01
9 739 -4.910200e+02 1.235700e+02
11 739 3.075000e+01 -4.017800e+02
13 739 8.487000e+01 3.153003e+01
14 739 1.805500e+02 -4.022400e+02
0 740 4.585999e+01 5.623600e+02
1 740 4.411801e+02 5.622900e+02
8 740 -1.299800e+02 2.546500e+02
9 740 -3.701800e+02 3.537600e+02
11 740 1.846900e+02 -2.088000e+02
12 740 -2.663200e+02 5.879400e+02
0 741 -2.079500e+02 5.040800e+02
1 741 1.648500e+02 5.643700e+02
5 741 2.019600e+02 -1.461400e+02
7 741 -4.339300e+02 5.513800e+02
8 741 -3.234100e+02 1.989900e+02
12 741 -5.347900e+02 4.857600e+02
0 742 3.362000e+01 5.460700e+02
1 742 4.239301e+02 5.484700e+02
2 742 -2.638600e+02 3.123600e+02
0 743 -2.146000e+02 4.062200e+02
1 743 1.347600e+02 4.690900e+02
2 743 -4.924900e+02 1.469700e+02
8 743 -3.244800e+02 1.055300e+02
11 743 -4.326001e+01 -3.492400e+02
14 743 1.036500e+02 -3.393000e+02
0 744 2.083199e+02 -5.617999e+01
1 744 3.476200e+02 -8.885999e+01
2 744 3.754301e+02 1.576001e+01
6 744 2.099300e+02 2.334998e+01
7 744 1.309400e+02 9.285999e+01
8 744 3.399100e+02 -3.582001e+01
10 744 1.539000e+02 9.752002e+01
13 744 5.619200e+02 -2.527500e+02
15 744 2.557800e+02 8.889001e+01
0 745 2.495601e+02 -2.038600e+02
1 745 3.420699e+02 -2.488700e+02
2 745 4.735699e+02 -1.220500e+02
6 745 3.059000e+02 -1.248400e+02
7 745 1.964600e+02 -4.502002e+01
8 745 4.175900e+02 -1.521900e+02
10 745 2.160000e+02 -6.827002e+01
12 745 3.274600e+02 -8.854999e+01
13 745 6.197500e+02 -3.801300e+02
15 745 3.314301e+02 -1.063700e+02
0 746 7.065997e+01 -7.788000e+01
1 746 2.041200e+02 -6.779999e+01
2 746 2.538300e+02 -3.487000e+01
3 746 1.643400e+02 -3.397700e+02
7 746 2.100220e-01 4.853003e+01
8 746 2.363800e+02 -7.737000e+01
10 746 -3.000000e+00 5.840002e+01
13 746 4.466300e+02 -2.827000e+02
0 747 8.051001e+01 -3.753998e+01
1 747 2.250699e+02 -3.104999e+01
2 747 2.518000e+02 1.222998e+01
3 747 1.586600e+02 -2.950800e+02
4 747 -3.095200e+02 -4.772100e+02
6 747 7.459998e+01 4.869995e+00
7 747 3.719971e+00 9.082999e+01
8 747 2.352100e+02 -3.894000e+01
10 747 3.840027e+00 1.054600e+02
12 747 8.787000e+01 5.606000e+01
13 747 4.516801e+02 -2.463400e+02
15 747 7.869000e+01 9.707001e+01
0 748 -1.376600e+02 9.789999e+01
1 748 8.312000e+01 1.573000e+02
2 748 -1.431600e+02 -1.000000e+01
3 748 -2.358400e+02 -3.296100e+02
4 748 -1.984500e+02 -2.927300e+02
5 748 4.018101e+02 -5.740699e+02
6 748 -3.254200e+02 4.597998e+01
7 748 -2.631200e+02 1.722700e+02
8 748 -7.428003e+01 -4.056000e+01
9 748 -2.361800e+02 6.791998e+01
10 748 -2.643300e+02 2.415100e+02
12 748 -2.687000e+02 1.002300e+02
13 748 1.933800e+02 -1.619600e+02
15 748 -2.283300e+02 2.509400e+02
0 749 3.468500e+02 -6.328003e+01
1 749 4.963700e+02 -1.422100e+02
3 749 3.539700e+02 -3.031300e+02
7 749 2.567500e+02 1.014200e+02
8 749 4.228500e+02 -4.482999e+01
9 749 2.739100e+02 1.014200e+02
10 749 3.142100e+02 1.033700e+02
12 749 3.663400e+02 7.783002e+01
13 749 6.663000e+02 -2.540400e+02
15 749 4.502400e+02 9.726001e+01
0 750 6.509100e+02 -1.941998e+01
1 750 8.767300e+02 -2.076400e+02
2 750 6.027600e+02 -1.713000e+01
7 750 5.037400e+02 1.709000e+02
10 750 6.639600e+02 1.874800e+02
0 751 1.421200e+02 -2.589000e+02
1 751 2.176500e+02 -2.669900e+02
2 751 3.999600e+02 -2.029600e+02
6 751 2.201800e+02 -2.208199e+02
7 751 1.032700e+02 -1.174600e+02
9 751 2.335800e+02 -6.642999e+01
12 751 2.286000e+02 -1.832900e+02
15 751 1.921000e+02 -1.944500e+02
0 752 5.428600e+02 1.565400e+02
1 752 8.187400e+02 1.209998e+01
2 752 4.349000e+02 1.087800e+02
3 752 2.983600e+02 -2.065900e+02
6 752 3.418300e+02 2.894000e+02
7 752 3.730699e+02 3.203100e+02
8 752 4.156100e+02 6.248001e+01
10 752 5.233101e+02 3.819200e+02
12 752 4.309000e+02 2.984600e+02
13 752 7.446200e+02 -6.741998e+01
0 753 1.284900e+02 -4.252002e+01
1 753 2.702900e+02 -5.046997e+01
2 753 3.015900e+02 1.851001e+01
6 753 1.281100e+02 1.573999e+01
7 753 5.217999e+01 9.409000e+01
10 753 5.984003e+01 1.052100e+02
13 753 4.943500e+02 -2.463300e+02
15 753 1.445500e+02 9.679001e+01
0 754 1.810400e+02 -1.095400e+02
1 754 3.044399e+02 -1.331600e+02
2 754 3.679800e+02 -4.710999e+01
6 754 1.985100e+02 -4.565997e+01
8 754 3.319000e+02 -8.792999e+01
9 754 1.982100e+02 5.987000e+01
12 754 2.191500e+02 -2.309998e+00
15 754 2.256100e+02 1.290997e+01
0 755 6.879999e+01 -7.390997e+01
1 755 2.035100e+02 -6.334003e+01
3 755 1.599100e+02 -3.359400e+02
7 755 -2.219971e+00 5.273999e+01
9 755 1.021200e+02 6.862000e+01
15 755 6.778003e+01 4.671002e+01
0 756 1.647200e+02 -4.734003e+01
1 756 3.055400e+02 -6.654999e+01
4 756 -3.300700e+02 -5.458700e+02
6 756 1.671600e+02 2.137000e+01
9 756 1.717400e+02 1.146000e+02
15 756 1.950800e+02 9.514001e+01
0 757 2.283002e+01 -5.015002e+01
1 757 1.669800e+02 -2.727002e+01
2 757 1.910800e+02 -2.273999e+01
4 757 -3.108800e+02 -4.289500e+02
7 757 -5.321002e+01 6.642999e+01
9 757 5.317999e+01 7.234003e+01
13 757 3.995699e+02 -2.638900e+02
0 758 6.510800e+02 -7.752002e+01
1 758 8.586200e+02 -2.691600e+02
2 758 6.209000e+02 -7.833002e+01
7 758 5.118300e+02 1.146000e+02
8 758 5.674700e+02 -9.529999e+01
12 758 6.183000e+02 7.908002e+01
0 759 1.836700e+02 -3.548999e+01
1 759 3.284500e+02 -6.073999e+01
2 759 3.454700e+02 3.385999e+01
3 759 2.438500e+02 -2.726500e+02
4 759 -3.240800e+02 -5.615400e+02
7 759 1.039600e+02 1.093900e+02
9 759 1.756500e+02 1.257000e+02
10 759 1.229800e+02 1.190400e+02
0 760 -2.902500e+02 7.341998e+01
1 760 -4.297998e+01 1.702100e+02
7 760 -4.368900e+02 1.057600e+02
15 760 -4.256900e+02 1.961000e+02
0 761 -3.094700e+02 7.076001e+01
1 761 -6.190997e+01 1.730000e+02
13 761 -9.659973e+00 -2.120800e+02
0 762 -3.094700e+02 7.076001e+01
1 762 -6.190997e+01 1.730000e+02
10 762 -4.642100e+02 1.923100e+02
0 763 -2.406200e+02 4.220200e+02
1 763 1.125100e+02 4.909900e+02
2 763 -5.204100e+02 1.660500e+02
5 763 1.630600e+02 -2.328700e+02
7 763 -4.558700e+02 4.611200e+02
8 763 -3.472300e+02 1.201800e+02
11 763 -6.647998e+01 -3.354400e+02
13 763 -2.899780e-01 9.157999e+01
0 764 -2.283400e+02 2.496800e+02
1 764 7.962000e+01 3.199400e+02
7 764 -4.148000e+02 2.853400e+02
15 764 -3.626500e+02 4.460000e+02
0 765 -2.229900e+02 2.162600e+02
1 765 7.207001e+01 2.870300e+02
7 765 -4.021400e+02 2.539200e+02
11 765 -5.725000e+01 -5.251600e+02
0 766 -3.926400e+02 7.120001e+01
1 766 -1.385100e+02 1.954600e+02
10 766 -5.628500e+02 1.848500e+02
0 767 -3.489300e+02 2.251400e+02
1 767 -4.342999e+01 3.275500e+02
7 767 -5.359800e+02 2.426300e+02
11 767 -1.720300e+02 -5.144500e+02
13 767 -8.379999e+01 -8.478998e+01
0 768 -2.929600e+02 4.023100e+02
1 768 5.603003e+01 4.844700e+02
5 768 1.096200e+02 -2.534000e+02
7 768 -5.061600e+02 4.344900e+02
8 768 -3.903700e+02 9.960999e+01
10 768 -4.871800e+02 5.930500e+02
11 768 -1.133600e+02 -3.528000e+02
12 768 -6.151500e+02 3.476600e+02
13 768 -4.207001e+01 7.267999e+01
14 768 2.596997e+01 -3.437600e+02
0 769 -2.924900e+02 7.789001e+01
1 769 -4.370001e+01 1.750400e+02
5 769 1.493500e+02 -6.118000e+02
7 769 -4.399600e+02 1.096200e+02
13 769 4.219971e+00 -2.047100e+02
15 769 -4.288300e+02 2.016600e+02
0 770 -4.485300e+02 3.194900e+02
1 770 -1.108600e+02 4.480500e+02
11 770 -2.526600e+02 -4.248500e+02
0 771 -5.339100e+02 3.950000e+02
1 771 -1.766700e+02 5.346700e+02
10 771 -7.849800e+02 5.646900e+02
11 771 -3.236500e+02 -3.553300e+02
13 771 -2.350000e+02 5.634998e+01
0 772 -2.162300e+02 4.290000e+02
1 772 1.386500e+02 4.917600e+02
2 772 -4.956400e+02 1.745600e+02
7 772 -4.320700e+02 4.710200e+02
14 772 1.025000e+02 -3.150600e+02
0 773 -5.226500e+02 3.506200e+02
1 773 -1.767500e+02 4.896300e+02
10 773 -7.634700e+02 5.110500e+02
11 773 -3.184700e+02 -3.952200e+02
15 773 -7.921300e+02 5.492600e+02
0 774 -2.329900e+02 4.417800e+02
1 774 1.248300e+02 5.082900e+02
4 774 -1.719971e+00 -2.199400e+02
5 774 1.722600e+02 -2.124200e+02
8 774 -3.417000e+02 1.382900e+02
11 774 -5.931000e+01 -3.181500e+02
12 774 -5.530700e+02 4.046400e+02
13 774 6.270020e+00 1.092300e+02
0 775 -2.230200e+02 3.983300e+02
1 775 1.244400e+02 4.634500e+02
11 775 -5.106000e+01 -3.563400e+02
14 775 9.422998e+01 -3.480500e+02
0 776 -2.178500e+02 4.257700e+02
1 776 1.362700e+02 4.891100e+02
2 776 -4.974000e+02 1.699200e+02
7 776 -4.330800e+02 4.678900e+02
14 776 1.009000e+02 -3.184100e+02
0 777 -2.650100e+02 4.342800e+02
1 777 9.152002e+01 5.087800e+02
2 777 -5.452200e+02 1.806700e+02
4 777 -3.330017e+00 -2.016600e+02
5 777 1.401900e+02 -2.198300e+02
7 777 -4.821900e+02 4.712600e+02
8 777 -3.677300e+02 1.311300e+02
11 777 -8.762000e+01 -3.250700e+02
12 777 -5.883600e+02 3.911600e+02
13 777 -1.932001e+01 1.009800e+02
14 777 5.540002e+01 -3.100800e+02
0 778 -5.595001e+01 -6.734998e+01
1 778 9.070001e+01 -2.083002e+01
7 778 -1.324100e+02 3.392999e+01
10 778 -1.508800e+02 5.669000e+01
13 778 3.250699e+02 -2.870000e+02
15 778 -1.002700e+02 3.763000e+01
0 779 -3.225800e+02 3.456800e+02
1 779 1.408002e+01 4.365200e+02
2 779 -6.026500e+02 6.803998e+01
14 779 -8.109985e+00 -4.063000e+02
15 779 -5.099100e+02 5.679000e+02
0 780 -4.260000e+02 4.130900e+02
1 780 -7.048999e+01 5.266300e+02
7 780 -6.459800e+02 4.308200e+02
8 780 -5.056300e+02 1.067300e+02
12 780 -7.752900e+02 3.409000e+02
13 780 -1.483300e+02 7.628998e+01
14 780 -1.035600e+02 -3.330900e+02
0 781 -3.121600e+02 3.262100e+02
1 781 2.019000e+01 4.149800e+02
7 781 -5.151400e+02 3.515400e+02
10 781 -4.992400e+02 4.984300e+02
14 781 7.199707e-01 -4.277700e+02
15 781 -4.911700e+02 5.422300e+02
0 782 -2.162300e+02 4.290000e+02
1 782 1.386500e+02 4.917600e+02
2 782 -4.956400e+02 1.745600e+02
5 782 1.878500e+02 -2.259500e+02
7 782 -4.320700e+02 4.710200e+02
12 782 -5.312900e+02 3.915200e+02
14 782 1.025000e+02 -3.150600e+02
0 783 -1.068800e+02 -5.352200e+02
1 783 -9.588000e+01 -4.491500e+02
0 784 -2.542200e+02 -4.306800e+02
1 784 -1.916600e+02 -3.055700e+02
6 784 -2.070200e+02 -6.229200e+02
7 784 -2.756000e+02 -3.777100e+02
9 784 -9.219000e+01 -4.241200e+02
0 785 -1.492700e+02 -5.222000e+02
1 785 -1.298300e+02 -4.230300e+02
4 785 -6.566700e+02 -2.665200e+02
7 785 -1.455100e+02 -4.435400e+02
9 785 7.373999e+01 -4.432600e+02
0 786 -1.916400e+02 -5.028400e+02
1 786 -1.615900e+02 -3.914400e+02
4 786 -6.289800e+02 -2.331000e+02
6 786 -8.298001e+01 -6.696700e+02
7 786 -1.943600e+02 -4.340400e+02
9 786 1.991998e+01 -4.476500e+02
0 787 -1.593900e+02 -5.170300e+02
1 787 -1.371400e+02 -4.149100e+02
6 787 -3.512000e+01 -6.683500e+02
7 787 -1.568500e+02 -4.408900e+02
0 788 7.440997e+01 -2.972998e+01
1 788 2.216400e+02 -2.159998e+01
3 788 1.495500e+02 -2.896000e+02
4 788 -3.031600e+02 -4.726000e+02
9 788 9.345001e+01 1.094900e+02
15 788 6.932001e+01 1.069300e+02
0 789 -1.494900e+02 -4.932800e+02
1 789 -1.194200e+02 -3.964300e+02
6 789 -4.008002e+01 -6.389301e+02
7 789 -1.527300e+02 -4.157000e+02
9 789 5.325000e+01 -4.242700e+02
12 789 -5.852002e+01 -5.887700e+02
0 790 -1.670400e+02 -4.871300e+02
1 790 -1.334400e+02 -3.847700e+02
6 790 -6.340997e+01 -6.403400e+02
7 790 -1.720100e+02 -4.137200e+02
9 790 3.415002e+01 -4.270000e+02
0 791 -1.742400e+02 -5.134500e+02
1 791 -1.496100e+02 -4.067300e+02
6 791 -5.577002e+01 -6.718600e+02
7 791 -1.730900e+02 -4.407700e+02
0 792 -1.063300e+02 -2.346100e+02
1 792 -5.399780e-01 -1.658000e+02
4 792 -4.286100e+02 -3.113900e+02
6 792 -1.079900e+02 -3.142000e+02
10 792 -1.916700e+02 -1.418500e+02
12 792 -9.962000e+01 -2.600400e+02
13 792 2.841200e+02 -4.482800e+02
15 792 -1.446000e+02 -1.945900e+02
0 793 9.134003e+01 7.904999e+01
1 793 2.732100e+02 7.985999e+01
4 793 -2.294600e+02 -4.848199e+02
10 793 4.099976e+00 2.415300e+02
13 793 4.425601e+02 -1.474100e+02
15 793 7.856000e+01 2.575000e+02
0 794 5.969971e+00 -2.653300e+02
1 794 8.969000e+01 -2.304000e+02
4 794 -4.720000e+02 -4.068500e+02
7 794 -3.465002e+01 -1.521300e+02
10 794 -5.770001e+01 -1.645500e+02
13 794 4.051600e+02 -4.592700e+02
15 794 9.710022e+00 -2.210400e+02
0 795 -3.157700e+02 3.880900e+02
1 795 3.041998e+01 4.763600e+02
2 795 -5.966200e+02 1.225800e+02
7 795 -5.277900e+02 4.167800e+02
10 795 -5.132200e+02 5.737900e+02
12 795 -6.395100e+02 3.258900e+02
14 795 2.159973e+00 -3.597000e+02
0 796 -3.435300e+02 3.439500e+02
1 796 -7.299988e+00 4.382500e+02
2 796 -6.254900e+02 7.027002e+01
4 796 -4.589001e+01 -1.493300e+02
5 796 5.266998e+01 -3.131200e+02
8 796 -4.324700e+02 4.354999e+01
10 796 -5.407400e+02 5.167700e+02
11 796 -1.605200e+02 -4.109900e+02
12 796 -6.660300e+02 2.719200e+02
15 796 -5.385900e+02 5.580100e+02
0 797 -3.485900e+02 3.320300e+02
1 797 -1.452002e+01 4.297100e+02
8 797 -4.379200e+02 2.645999e+01
10 797 -5.451300e+02 5.018600e+02
11 797 -1.668500e+02 -4.156100e+02
14 797 -3.520001e+01 -4.217200e+02
0 798 -7.953200e+02 5.884998e+01
1 798 -4.946900e+02 2.844400e+02
0 799 -3.008500e+02 4.894800e+02
1 799 6.883002e+01 5.716200e+02
2 799 -5.833900e+02 2.485000e+02
5 799 1.104700e+02 -1.609100e+02
7 799 -5.267500e+02 5.259000e+02
8 799 -3.991800e+02 1.835900e+02
12 799 -6.391000e+02 4.545300e+02
0 800 -4.203900e+02 3.213700e+02
1 800 -8.544000e+01 4.362100e+02
7 800 -6.261300e+02 3.327300e+02
10 800 -6.313500e+02 4.833200e+02
11 800 -2.291600e+02 -4.246100e+02
15 800 -6.423300e+02 5.205100e+02
0 801 -2.026800e+02 4.509300e+02
1 801 1.574700e+02 5.101300e+02
2 801 -4.831200e+02 2.012000e+02
5 801 2.028300e+02 -2.024000e+02
7 801 -4.214200e+02 4.956500e+02
11 801 -3.226001e+01 -3.100300e+02
12 801 -5.200100e+02 4.207900e+02
13 801 3.029999e+01 1.177400e+02
14 801 1.167800e+02 -2.917600e+02
0 802 -2.415700e+02 4.378800e+02
1 802 1.154400e+02 5.068400e+02
2 802 -5.215600e+02 1.846300e+02
5 802 1.636300e+02 -2.165600e+02
7 802 -4.589400e+02 4.775600e+02
8 802 -3.484700e+02 1.345800e+02
12 802 -5.618500e+02 3.989000e+02
0 803 -2.603100e+02 3.995400e+02
1 803 8.787000e+01 4.740400e+02
5 803 1.424400e+02 -2.572100e+02
8 803 -3.619800e+02 9.817999e+01
11 803 -8.362000e+01 -3.555000e+02
12 803 -5.764000e+02 3.492200e+02
13 803 -1.609998e+01 7.113000e+01
0 804 -2.512900e+02 4.232900e+02
1 804 1.013600e+02 4.952500e+02
4 804 -1.325000e+01 -2.063900e+02
0 805 -2.882400e+02 3.830100e+02
1 805 5.626001e+01 4.645100e+02
5 805 1.123700e+02 -2.749400e+02
7 805 -4.987700e+02 4.147400e+02
8 805 -3.851300e+02 8.081000e+01
10 805 -4.786400e+02 5.696100e+02
11 805 -1.094300e+02 -3.694900e+02
12 805 -6.062100e+02 3.249500e+02
13 805 -3.864001e+01 5.545001e+01
14 805 2.916998e+01 -3.656800e+02
0 806 -5.062200e+02 2.274800e+02
1 806 -1.886100e+02 3.689100e+02
4 806 -9.771997e+01 -4.825000e+01
0 807 -2.458400e+02 4.419100e+02
1 807 1.121300e+02 5.118800e+02
2 807 -5.261800e+02 1.904400e+02
5 807 1.598400e+02 -2.116100e+02
7 807 -4.640100e+02 4.815100e+02
12 807 -5.674700e+02 4.037900e+02
14 807 7.438000e+01 -3.017000e+02
0 808 -4.135000e+02 2.665000e+02
1 808 -9.090002e+01 3.825700e+02
7 808 -6.113800e+02 2.757200e+02
0 809 -3.210500e+02 3.504600e+02
1 809 1.646997e+01 4.405500e+02
2 809 -6.014200e+02 7.427002e+01
7 809 -5.280500e+02 3.762500e+02
8 809 -4.124600e+02 4.589999e+01
10 809 -5.141100e+02 5.268400e+02
12 809 -6.393200e+02 2.779300e+02
14 809 -6.359985e+00 -4.010600e+02
15 809 -5.087100e+02 5.745400e+02
0 810 -4.004900e+02 4.178400e+02
1 810 -4.475000e+01 5.253300e+02
2 810 -6.872900e+02 1.596600e+02
5 810 5.109985e+00 -2.351000e+02
7 810 -6.198500e+02 4.387200e+02
8 810 -4.829500e+02 1.115400e+02
10 810 -6.224200e+02 6.038800e+02
12 810 -7.450600e+02 3.501300e+02
0 811 -5.904200e+02 4.103300e+02
1 811 -2.258000e+02 5.615000e+02
7 811 -8.227000e+02 4.096400e+02
11 811 -3.705600e+02 -3.413500e+02
14 811 -2.644000e+02 -3.351100e+02
0 812 -3.010700e+02 3.388300e+02
1 812 3.335999e+01 4.248900e+02
2 812 -5.797300e+02 6.257001e+01
5 812 9.548999e+01 -3.253100e+02
8 812 -3.955800e+02 3.748001e+01
10 812 -4.883000e+02 5.106100e+02
12 812 -6.172100e+02 2.719700e+02
0 813 4.539001e+01 -7.023999e+01
1 813 1.822600e+02 -5.247998e+01
2 813 2.238600e+02 -3.510999e+01
3 813 1.345300e+02 -3.407900e+02
4 813 -3.291800e+02 -4.486500e+02
7 813 -2.715002e+01 5.171997e+01
9 813 7.952002e+01 6.470001e+01
15 813 3.560999e+01 4.803003e+01
0 814 -5.309000e+02 3.381200e+02
1 814 -1.858000e+02 4.746300e+02
15 814 -7.983900e+02 5.230200e+02
0 815 -2.103900e+02 4.027200e+02
1 815 1.381600e+02 4.648200e+02
2 815 -4.851800e+02 1.476600e+02
4 815 -2.338000e+01 -2.321400e+02
8 815 -3.185800e+02 1.057700e+02
14 815 1.065000e+02 -3.425200e+02
0 816 -4.051600e+02 3.706200e+02
1 816 -6.082001e+01 4.818000e+02
2 816 -6.892400e+02 1.011800e+02
4 816 -2.725000e+01 -1.196900e+02
7 816 -6.159400e+02 3.887000e+02
10 816 -6.202100e+02 5.444600e+02
11 816 -2.144800e+02 -3.791000e+02
13 816 -1.312300e+02 4.056000e+01
0 817 -2.584200e+02 4.247400e+02
1 817 9.535999e+01 4.977900e+02
2 817 -5.378900e+02 1.690100e+02
4 817 -8.809998e+00 -2.045000e+02
5 817 1.460600e+02 -2.294400e+02
7 817 -4.744400e+02 4.618800e+02
8 817 -3.618100e+02 1.225500e+02
11 817 -8.240002e+01 -3.334600e+02
12 817 -5.790800e+02 3.808600e+02
13 817 -1.432001e+01 9.320001e+01
14 817 6.104999e+01 -3.199800e+02
0 818 6.348500e+02 -3.428003e+01
1 818 8.553199e+02 -2.183200e+02
2 818 5.900000e+02 -4.187000e+01
7 818 4.900800e+02 1.533500e+02
8 818 5.420100e+02 -6.478998e+01
12 818 5.877800e+02 1.202900e+02
13 818 8.632000e+02 -2.259800e+02
15 818 8.605400e+02 1.762500e+02
0 819 -3.205300e+02 1.972600e+02
1 819 -2.695001e+01 2.941100e+02
7 819 -4.986100e+02 2.205100e+02
0 820 -4.305600e+02 4.729600e+02
1 820 -6.125000e+01 5.854000e+02
2 820 -7.201900e+02 2.298600e+02
5 820 -1.770001e+01 -1.766100e+02
7 820 -6.595400e+02 4.945400e+02
8 820 -5.107600e+02 1.656500e+02
12 820 -7.913300e+02 4.157800e+02
14 820 -1.012800e+02 -2.703700e+02
0 821 -4.308100e+02 4.647000e+02
1 821 -6.392999e+01 5.775500e+02
2 821 -7.207500e+02 2.192800e+02
7 821 -6.588900e+02 4.855600e+02
8 821 -5.105000e+02 1.575200e+02
12 821 -7.871400e+02 4.060500e+02
14 821 -1.022500e+02 -2.788100e+02
0 822 -4.004900e+02 4.178400e+02
1 822 -4.475000e+01 5.253300e+02
2 822 -6.872900e+02 1.596600e+02
5 822 5.109985e+00 -2.351000e+02
7 822 -6.198500e+02 4.387200e+02
8 822 -4.829500e+02 1.115400e+02
14 822 -7.804999e+01 -3.279900e+02
0 823 -3.734200e+02 3.379100e+02
1 823 -3.727002e+01 4.416700e+02
7 823 -5.801700e+02 3.570900e+02
10 823 -5.765200e+02 5.069300e+02
15 823 -5.799000e+02 5.503400e+02
0 824 -3.071100e+02 4.294400e+02
1 824 4.870001e+01 5.142000e+02
2 824 -5.888700e+02 1.748200e+02
11 824 -1.250100e+02 -3.287400e+02
14 824 1.409998e+01 -3.156000e+02
0 825 -3.329800e+02 4.853700e+02
1 825 3.612000e+01 5.749800e+02
2 825 -6.166500e+02 2.436500e+02
7 825 -5.592400e+02 5.182100e+02
12 825 -6.763200e+02 4.446500e+02
0 826 -2.904000e+02 1.073900e+02
1 826 -2.917999e+01 2.005500e+02
4 826 -1.849300e+02 -1.699400e+02
8 826 -3.096200e+02 -1.429100e+02
0 827 -3.051800e+02 2.200500e+02
1 827 -4.619995e+00 3.117400e+02
7 827 -4.880100e+02 2.447000e+02
11 827 -1.323400e+02 -5.200400e+02
0 828 -4.785100e+02 1.521900e+02
1 828 -1.868400e+02 2.923800e+02
7 828 -6.574200e+02 1.508100e+02
0 829 -4.410600e+02 1.522700e+02
1 829 -1.537500e+02 2.831900e+02
7 829 -6.147700e+02 1.573200e+02
13 829 -1.483600e+02 -1.510900e+02
0 830 -4.872500e+02 1.293200e+02
1 830 -2.036400e+02 2.734100e+02
5 830 -8.926001e+01 -5.518199e+02
7 830 -6.586600e+02 1.265500e+02
0 831 -3.762000e+02 2.980700e+02
1 831 -4.906000e+01 4.038200e+02
5 831 1.398999e+01 -3.666600e+02
7 831 -5.771500e+02 3.141500e+02
10 831 -5.737000e+02 4.580600e+02
14 831 -6.675000e+01 -4.587000e+02
15 831 -5.763900e+02 4.939900e+02
0 832 -4.639700e+02 1.373000e+02
1 832 -1.799100e+02 2.749900e+02
5 832 -6.634003e+01 -5.426899e+02
7 832 -6.373000e+02 1.385500e+02
10 832 -6.597800e+02 2.567000e+02
13 832 -1.672200e+02 -1.651300e+02
0 833 -4.395100e+02 1.569200e+02
1 833 -1.507800e+02 2.869300e+02
7 833 -6.153200e+02 1.622900e+02
0 834 -2.964600e+02 1.998300e+02
1 834 -3.260010e+00 2.904900e+02
0 835 -4.403700e+02 1.406600e+02
1 835 -1.573000e+02 2.721700e+02
5 835 -3.790002e+01 -5.395800e+02
0 836 -3.843900e+02 3.145400e+02
1 836 -5.307001e+01 4.217900e+02
5 836 7.919983e+00 -3.482100e+02
7 836 -5.877800e+02 3.304700e+02
10 836 -5.860700e+02 4.777700e+02
11 836 -1.979000e+02 -4.305900e+02
12 836 -7.083600e+02 2.212700e+02
13 836 -1.182700e+02 -8.390015e+00
14 836 -7.362000e+01 -4.414900e+02
15 836 -5.908200e+02 5.162300e+02
0 837 -3.130400e+02 4.296400e+02
1 837 4.271002e+01 5.162500e+02
2 837 -5.945500e+02 1.746300e+02
5 837 9.254999e+01 -2.238300e+02
7 837 -5.305600e+02 4.610900e+02
8 837 -4.081100e+02 1.256000e+02
